id,movie_id,genre_id
6641,84216,6
6640,84216,19
10230,84217,7
10229,84217,13
10228,84217,18
6473,84218,1
6474,84218,2
6475,84218,11
10201,84220,1
10202,84220,5
3329,84293,1
6198,84349,1
6197,84349,16
13905,84350,6
13906,84350,15
16751,84375,5
15448,84414,1
15449,84414,5
8387,84421,15
8433,84422,10
8267,84505,2
8268,84505,6
8269,84505,15
19204,84539,1
19205,84539,11
10584,84565,1
8409,84667,1
17653,84669,1
15521,84682,1
10869,84683,1
11109,84685,1
16920,84686,1
18195,84807,2
18196,84807,4
18197,84807,6
18198,84807,11
18199,84807,19
14424,84811,1
14425,84811,5
14426,84811,15
18970,84837,1
2453,84838,11
19203,84840,7
19201,84840,16
19202,84840,19
12301,84841,1
13422,84845,4
13423,84845,7
10073,84846,11
14240,84854,1
6263,84856,1
6265,84856,5
6264,84856,11
17541,84861,1
17542,84861,11
17920,84893,1
8472,84897,11
8471,84897,16
4353,84899,1
16540,84900,1
7339,84917,11
4840,84997,4
4842,84997,7
4841,84997,13
6876,85094,15
4231,85095,29
16182,85096,1
16185,85096,7
16184,85096,14
16183,85096,19
12839,85102,1
12840,85102,11
5842,85109,2
5843,85109,11
15709,85113,1
13180,85140,1
13181,85140,6
13182,85140,7
13183,85140,13
13184,85140,16
13185,85140,19
6604,85141,1
6606,85141,7
6605,85141,19
9615,85148,1
9614,85149,1
10538,85191,1
5973,85351,1
5974,85351,7
5975,85351,13
5976,85351,16
5977,85351,19
15408,85353,1
15410,85353,5
15409,85353,11
9054,85368,2
9055,85368,6
7196,85544,4
7198,85544,7
7197,85544,13
19244,85562,7
19241,85562,11
19242,85562,16
19243,85562,19
17967,85567,11
15957,85575,11
15958,85575,18
15959,85575,19
3466,85578,1
3467,85578,7
5,85579,1
6,85579,2
14016,85587,1
14017,85587,5
10554,85606,1
16612,85625,1
16613,85625,11
16614,85625,15
1590,85633,18
1591,85633,19
1003,85640,1
6821,85659,1
6822,85659,19
16931,85660,1
16932,85660,11
2838,85696,1
15988,85697,1
15987,85697,11
15989,85697,19
11185,85701,1
11184,85701,16
11186,85701,22
4081,85702,18
4082,85702,19
2810,85703,1
14496,85705,2
14497,85705,5
14498,85705,13
18279,85717,11
19463,85768,1
19464,85768,15
8933,85801,5
8932,85801,11
18620,85806,10
18664,85818,4
18665,85818,7
742,85825,1
19869,85839,1
6547,85855,7
6546,85855,16
2149,85857,7
10760,85858,10
16759,85863,1
1613,85870,7
1612,85870,18
5060,85906,11
4625,85946,7
4623,85946,16
4624,85946,19
17009,85947,1
17010,85947,10
16282,86015,1
16283,86015,5
6282,86023,11
12565,86105,1
12566,86105,5
6283,86134,1
6285,86134,5
6284,86134,11
11282,86137,1
18263,86143,1
11443,86146,1
5499,86160,1
5500,86160,5
2285,86177,1
2286,86177,11
2287,86177,12
9765,86192,1
9766,86192,11
3799,86197,1
10108,86217,4
10109,86217,7
10107,86217,11
7150,86276,1
18476,86277,1
18557,86284,1
13780,86311,11
14352,86317,2
14354,86317,6
14355,86317,15
14353,86317,19
15985,86319,1
15984,86319,16
15986,86319,19
16617,86328,15
13764,86334,10
6139,86343,1
6140,86343,19
6141,86343,23
6724,86347,2
6725,86347,6
6726,86347,15
13505,86381,6
13504,86381,11
13506,86381,15
16023,86382,1
16422,86388,1
15566,86397,4
10223,86409,2
5667,86429,11
1576,86507,1
1579,86507,7
1577,86507,18
1578,86507,19
19124,86533,1
14926,86534,2
17846,86536,1
17847,86536,19
7851,86702,7
7850,86702,13
10739,86783,2
10741,86783,4
10740,86783,19
8263,86784,18
8264,86784,19
15772,86785,1
15774,86785,7
15771,86785,16
15773,86785,19
14677,86807,11
14032,86815,1
14033,86815,14
14034,86815,23
3345,86818,1
3346,86818,11
5072,86823,6
5073,86823,7
5071,86823,19
515,86843,1
517,86843,7
516,86843,22
3360,86862,7
3358,86862,18
3359,86862,19
1772,86866,2
1774,86866,6
1773,86866,19
1017,86867,6
1015,86867,18
1016,86867,19
4037,86888,11
4036,86888,19
11896,86894,7
11894,86894,16
11895,86894,19
19571,86896,1
8136,86898,6
8134,86898,11
8135,86898,12
8137,86898,15
18838,86899,4
18839,86899,5
18837,86899,11
5544,86900,11
1487,86912,10
11880,86942,10
5564,86958,1
5565,86958,5
2127,86963,1
3942,86965,1
3941,86965,16
16181,86966,1
10703,86984,1
10704,86984,5
19105,86990,7
19104,86990,16
16039,87032,7
16037,87032,16
16038,87032,19
6568,87067,7
6566,87067,18
6567,87067,19
5543,87160,10
8232,87163,1
11661,87182,11
15052,87216,12
15053,87216,15
11094,87223,11
11095,87223,21
13703,87226,1
13702,87226,5
13701,87226,17
2533,87232,1
2532,87232,16
15442,87246,10
11093,87266,10
8360,87268,21
19833,87287,1
14738,87303,11
14737,87303,19
6587,87304,15
18666,87305,2
18667,87305,11
18668,87305,12
18669,87305,15
4911,87306,5
4910,87306,11
2478,87307,11
2479,87307,12
2480,87307,15
2564,87308,6
2565,87308,15
1506,87309,1
1507,87309,2
1508,87309,6
6673,87311,1
6675,87311,5
6674,87311,19
10537,87312,7
10536,87312,11
10535,87312,16
2487,87314,1
2488,87314,19
6597,87324,1
14629,87422,1
18976,87529,1
9031,87556,7
9030,87556,19
5712,87565,1
5715,87565,15
5713,87565,18
5714,87565,19
3479,87566,1
3480,87566,11
4155,87571,1
17596,87576,15
16134,87579,1
16135,87579,11
5379,87583,1
13392,87584,1
13394,87584,5
13393,87584,13
15024,87585,5
15023,87585,19
9711,87656,1
2534,87659,11
9158,87661,1
4559,87663,1
14973,87675,1
14974,87675,11
4879,87678,1
4881,87678,5
4880,87678,11
10556,87714,1
10557,87714,10
5998,87715,6
5997,87715,12
5999,87715,15
5724,87716,2
5725,87716,12
5726,87716,15
18339,87717,15
10317,87787,1
10318,87787,4
19740,87788,1
4343,87792,7
4341,87792,16
4342,87792,19
16850,87794,4
16851,87794,7
16849,87794,19
7572,87896,1
7573,87896,11
7571,87896,19
18773,87905,1
18918,87917,1
6253,87975,10
13235,88187,1
13237,88187,5
13236,88187,11
2481,88225,1
2482,88225,6
6327,88226,1
838,88227,18
839,88227,19
1470,88228,11
8469,88237,11
11099,88242,1
4242,88252,11
2951,88253,1
2952,88253,2
2953,88253,5
5066,88258,1
5067,88258,19
9982,88270,1
9983,88270,5
12832,88275,1
2525,88295,5
19397,88312,1
11561,88397,4
11562,88397,7
1870,88399,4
1871,88399,7
1869,88399,18
18842,88408,7
18840,88408,16
18841,88408,19
1646,88426,5
11386,88429,1
11387,88429,5
1807,88453,4
1806,88453,11
2404,88461,1
2405,88461,5
3442,88473,1
16589,88474,1
11721,88477,2
11722,88477,6
11723,88477,12
11724,88477,15
11725,88477,17
2763,88488,1
11963,88489,7
11962,88489,11
18604,88491,10
3675,88494,15
396,88495,6
397,88495,15
6102,88575,1
6103,88575,2
2501,88669,1
2502,88669,5
16152,88703,1
13421,88704,1
18261,88739,1
18262,88739,11
2523,88745,15
19257,88782,1
6871,88783,12
15004,88784,15
12551,88793,10
17499,89002,4
17500,89002,7
17498,89002,19
14021,89173,15
9944,89191,1
9945,89191,7
9943,89191,16
13316,89198,1
13317,89198,5
18997,89199,5
18996,89199,11
12608,89210,1
12609,89210,14
3286,89218,1
3287,89218,19
16748,89264,4
16749,89264,7
16747,89264,16
19734,89265,11
15716,89294,6
15717,89294,15
13760,89300,7
9321,89333,1
9323,89333,13
9320,89333,16
9322,89333,19
2624,89358,5
2623,89358,11
3356,89361,1
3357,89361,5
19783,89371,1
14099,89385,7
14098,89385,16
14763,89387,1
14765,89387,5
14764,89387,11
7987,89590,1
7988,89590,5
1163,89606,5
1162,89606,11
7534,89615,19
4221,89627,1
6847,89630,1
5814,89636,1
5815,89636,19
10965,89667,4
10966,89667,13
13592,89709,1
9346,89712,1
4603,89722,1
9710,89723,6
9708,89723,18
9709,89723,19
4777,89724,19
10376,89725,19
8894,89729,2
8895,89729,5
8893,89729,18
10558,89752,29
12644,89753,1
9613,89754,1
2463,89755,1
8775,89756,11
16356,89757,11
9097,89769,1
18497,89773,10
15008,89774,1
15010,89774,5
15009,89774,11
1499,89776,1
1501,89776,5
1500,89776,11
19583,89780,1
8474,89867,1
5839,89873,13
19115,89874,4
19113,89874,18
19114,89874,19
17206,90297,1
17536,90388,15
6747,90427,1
19267,90520,2
19268,90520,4
19269,90520,7
19266,90520,16
2276,90537,1
2278,90537,6
2277,90537,11
9350,90553,15
10044,90587,4
10045,90587,7
3564,90589,18
3565,90589,19
715,90590,1
6526,90591,6
6524,90591,11
6525,90591,19
1534,90596,1
1536,90596,7
1535,90596,19
8111,90597,6
8109,90597,18
8110,90597,19
4121,90599,2
4122,90599,7
6967,90627,1
15554,90639,1
15555,90639,5
3832,90699,11
3833,90699,12
7874,90733,10
14378,90751,10
1484,90777,1
1485,90777,11
19398,90779,1
8051,90834,19
10477,90841,5
4913,90863,11
4914,90863,16
4915,90863,19
4539,90885,5
4538,90885,11
2912,90901,1
2247,90922,1
5190,90925,1
5192,90925,5
5191,90925,11
2695,90926,1
2696,90926,7
18254,90931,1
18255,90931,5
18256,90931,13
12148,90932,1
12150,90932,11
12149,90932,18
17304,90934,1
17305,90934,11
10581,90944,4
10587,90945,4
10588,90945,7
19705,90947,4
19704,90947,11
19703,90947,18
1457,90956,1
1458,90956,7
14095,90959,1
14097,90959,5
14096,90959,11
606,90961,1
19780,90966,1
11590,90969,1
11592,90969,5
11591,90969,11
16880,90971,10
4489,91031,1
4488,91031,16
18530,91042,5
3164,91045,1
3165,91045,5
10910,91052,1
10911,91052,11
18670,91056,29
16475,91058,1
16476,91058,5
11137,91060,1
11138,91060,22
15862,91064,1
8133,91065,1
5668,91073,11
2597,91074,1
2598,91074,7
2596,91074,16
4260,91101,10
8417,91154,1
8416,91154,16
4148,91189,1
4150,91189,6
4149,91189,19
11526,91190,1
11529,91190,7
11528,91190,14
11527,91190,19
1427,91192,1
1429,91192,14
1428,91192,19
17487,91239,10
10398,91250,4
10883,91391,1
10884,91391,11
10315,91399,4
10316,91399,7
13388,91434,1
4024,91510,1
4023,91510,16
4025,91510,19
10024,91511,1
4013,91566,11
4014,91566,18
4015,91566,19
2116,91603,1
2117,91603,7
14527,91606,1
8388,91611,1
8390,91611,6
8389,91611,19
14694,91663,2
14695,91663,6
18582,91692,1
1687,91696,6
1685,91696,16
1686,91696,19
7236,91698,1
7238,91698,5
7237,91698,11
8407,91700,7
8406,91700,16
19765,91703,6
19763,91703,11
19764,91703,12
19766,91703,15
5774,91798,1
3877,91815,1
3878,91815,18
3879,91815,19
16678,91845,1
16677,91845,16
3134,91860,1
9288,91894,1
9695,91945,1
11468,91946,1
16109,91951,1
5924,91955,1
5925,91955,5
14100,91964,1
14101,91964,5
18843,91988,1
6012,92003,1
6013,92003,2
6014,92003,6
1941,92004,1
1942,92004,5
15316,92005,1
15317,92005,11
15315,92005,16
905,92011,7
904,92011,13
903,92011,16
11622,92020,11
5008,92035,11
9003,92046,1
9004,92046,11
2110,92047,4
2111,92047,5
2109,92047,11
18885,92052,15
17660,92055,16
17661,92055,19
16758,92061,11
16757,92061,18
4652,92063,19
1009,92064,18
1010,92064,19
2152,92067,7
2151,92067,13
2150,92067,19
1767,92068,6
1766,92068,19
2749,92069,1
2752,92069,7
2751,92069,14
2750,92069,19
4569,92070,7
4567,92070,16
4568,92070,19
1431,92075,5
1430,92075,11
4508,92076,1
13922,92080,7
15154,92081,18
15155,92081,19
14660,92082,7
14659,92082,19
10684,92083,5
10685,92083,6
10682,92083,11
10683,92083,19
15812,92084,1
15813,92084,14
18341,92088,4
5771,92092,7
5769,92092,16
5770,92092,19
15534,92099,7
15533,92099,19
12240,92100,1
9989,92106,1
16933,92108,10
14584,92109,1
17740,92114,1
17742,92114,7
17741,92114,19
8470,92116,15
15928,92124,1
15929,92124,7
15927,92124,16
514,92125,7
513,92125,19
11257,92129,7
11256,92129,19
6000,92131,4
6001,92131,7
19748,92132,1
19747,92132,16
3900,92133,1
3902,92133,5
3901,92133,11
12592,92165,1
15268,92175,14
15267,92175,19
3514,92176,11
3515,92176,12
3516,92176,15
16930,92178,19
3759,92189,1
3760,92189,13
3758,92189,16
19836,92197,1
17451,92200,1
10580,92238,5
10579,92238,11
18748,92300,1
18749,92300,11
6920,92312,1
6921,92312,11
6207,92412,15
5115,92413,1
5116,92413,14
2157,92415,7
2156,92415,13
16429,92426,4
16430,92426,7
7331,92427,1
7333,92427,14
7332,92427,19
3091,92452,7
3090,92452,16
15333,92454,4
15334,92454,13
6549,92471,1
6550,92471,11
6548,92471,19
19771,92504,5
19770,92504,11
5710,92505,1
5711,92505,5
4509,92506,5
4510,92506,13
12361,92514,1
3662,92526,5
3661,92526,11
18323,92527,1
11504,92532,4
11506,92532,7
11505,92532,13
10885,92533,13
7296,92536,7
9318,92543,29
4222,92549,1
4224,92549,5
4223,92549,11
19586,92567,4
19585,92567,19
19307,92574,6
19306,92574,19
1386,92575,1
1385,92575,11
1387,92575,19
10846,92576,5
10845,92576,11
7026,92577,1
7027,92577,11
14678,92584,6
14679,92584,15
3620,92599,1
3621,92599,11
6384,92600,1
15420,92624,1
15421,92624,12
2744,92823,4
2745,92823,7
9361,92825,2
9363,92825,5
9364,92825,7
9362,92825,19
7409,92827,1
14173,92877,1
14175,92877,5
14174,92877,11
15129,93001,1
4863,93002,15
4862,93002,18
961,93003,4
804,93005,1
805,93005,2
806,93005,5
807,93005,6
808,93005,12
809,93005,15
6030,93008,1
6031,93008,5
9560,93017,1
2742,93028,1
2743,93028,19
930,93035,5
929,93035,11
5151,93055,1
5152,93055,7
12458,93068,7
12456,93068,16
12457,93068,19
14736,93080,1
12404,93083,11
8721,93088,1
1715,93089,1
1716,93089,5
6927,93090,7
4708,93094,1
5853,93158,2
5855,93158,6
5854,93158,12
5858,93215,1
5859,93215,11
5857,93215,16
5155,93217,1
8370,93218,2
8372,93218,6
8371,93218,12
4853,93221,4
4854,93221,22
10372,93226,4
10374,93226,7
10373,93226,13
10936,93234,1
5616,93236,1
6585,93249,1
6586,93249,11
5872,93312,1
3542,93608,7
3541,93608,13
19760,93628,1
19759,93628,8
3112,93654,11
3113,93654,19
6670,93660,7
6669,93660,13
18684,93676,4
18685,93676,7
11045,93677,19
19626,93687,1
19627,93687,11
11467,93689,1
19070,93714,1
19071,93714,5
4159,93715,1
4160,93715,11
5585,93727,1
5586,93727,7
1705,93728,1
17702,93736,18
17703,93736,19
11608,93737,11
3908,93739,1
3909,93739,11
3907,93739,19
8197,93749,1
2456,93752,7
2135,93756,1
2136,93756,19
4204,93757,1
4332,93765,10
4333,93765,12
16477,93773,2
16479,93773,15
16478,93773,19
10426,93774,2
10428,93774,15
10427,93774,19
13682,93776,5
13683,93776,7
13213,93780,1
13658,93793,1
17981,93795,1
17982,93795,18
17983,93795,19
13955,93927,15
13954,93927,18
17460,93928,6
17458,93928,18
17459,93928,19
1251,93929,6
1250,93929,12
1252,93929,15
1655,93930,1
1656,93930,4
3733,93931,2
3734,93931,6
3735,93931,11
3736,93931,18
3737,93931,19
5669,93932,1
5670,93932,2
5671,93932,5
5672,93932,13
1718,93933,1
1719,93933,2
1720,93933,6
13987,94010,7
19196,94077,15
6759,94110,11
6758,94110,19
6453,94112,11
552,94117,1
10414,94118,11
6165,94131,2
6167,94131,5
6166,94131,11
9293,94133,1
9294,94133,5
1022,94136,1
1023,94136,7
1021,94136,16
2703,94170,2
2704,94170,19
6749,94181,1
6750,94181,7
6748,94181,16
9496,94183,11
9497,94183,15
18212,94185,10
11821,94186,1
11822,94186,10
3634,94187,2
3636,94187,6
3635,94187,19
4179,94190,15
1595,94195,1
1596,94195,2
1598,94195,6
1597,94195,19
10794,94264,15
9302,94269,6
9301,94269,11
9300,94269,16
6137,94289,6
6138,94289,7
6135,94289,11
6136,94289,19
18874,94295,1
13247,94300,5
15897,94501,11
15898,94501,12
1920,94502,1
1922,94502,7
1921,94502,13
1919,94502,16
10901,94503,1
12695,94568,10
17506,94569,1
17507,94569,5
14776,94594,1
19117,94718,1
18482,94765,1
8689,94766,11
213,94767,1
214,94767,23
1472,94775,11
4020,94777,1
15286,94781,1
15287,94781,2
18495,94785,10
12270,94788,1
4395,94829,1
4396,94829,7
4397,94829,13
4398,94829,16
4399,94829,19
19804,94854,1
19806,94854,5
19805,94854,11
4392,94897,1
10320,94947,7
10319,94947,19
15160,94988,1
15162,94988,5
15161,94988,11
8362,95099,1
12523,95203,1
12524,95203,5
19500,95212,1
19501,95212,12
4010,95217,1
10873,95225,1
15224,95243,1
15225,95243,11
15226,95243,17
2215,95251,1
11650,95253,1
3240,95260,1
13830,95292,1
14589,95326,7
7845,95327,7
7844,95327,19
13255,95328,1
13256,95328,7
13254,95328,16
19290,95329,11
5818,95330,11
5817,95330,18
5816,95330,19
14767,95331,11
14766,95331,16
16534,95332,7
16533,95332,11
16532,95332,16
16531,95332,19
7115,95333,1
7116,95333,11
7114,95333,16
15015,95334,1
15017,95334,7
15014,95334,16
15016,95334,19
16274,95405,1
15170,95461,10
7163,95473,1
7164,95473,11
3398,95501,1
2570,95503,11
2571,95503,16
2572,95503,19
3347,95515,1
3348,95515,19
17000,95516,1
17002,95516,5
17001,95516,11
19312,95519,1
19313,95519,11
6426,95531,1
173,95541,6
174,95541,7
172,95541,19
12630,95557,1
12631,95557,5
5541,95571,1
5542,95571,7
17261,95621,1
10609,95707,2
10611,95707,4
10610,95707,11
2181,95762,10
2182,95762,12
2183,95762,15
10035,95767,1
10036,95767,11
10037,95767,12
10038,95767,15
2701,95808,7
2700,95808,11
2699,95808,16
3548,95873,2
3550,95873,6
3549,95873,19
9706,95874,4
9707,95874,7
9705,95874,18
4907,95875,19
4762,95876,7
4761,95876,19
4500,95877,1
4501,95877,19
18148,95878,15
11074,95926,15
18671,95931,1
14018,95972,1
18562,96001,5
18561,96001,11
14246,96004,1
14247,96004,2
11014,96014,1
11015,96014,5
12867,96031,1
12868,96031,5
14190,96037,1
14191,96037,11
1711,96044,1
19015,96049,7
19014,96049,19
12277,96235,2
12278,96235,11
11508,96236,11
16080,96322,1
1758,96325,6
1759,96325,15
11659,96326,4
1564,96327,6
1562,96327,18
1563,96327,19
3920,96336,1
15304,96350,4
15305,96350,7
15303,96350,19
7085,96355,5
7084,96355,11
15770,96358,11
5779,96359,1
10296,96370,1
10295,96370,11
10297,96370,19
17861,96371,1
7134,96372,1
7135,96372,19
18610,96377,6
18611,96377,15
532,96379,1
534,96379,5
533,96379,11
2143,96387,1
13675,96573,1
13676,96573,17
18702,96583,15
6376,96599,1
6377,96599,7
15032,96670,1
15033,96670,5
3973,96680,4
3974,96680,15
12959,96681,1
12960,96681,7
17821,96700,1
17822,96700,11
8473,96814,1
607,96823,1
15728,96886,1
9660,96910,7
9659,96910,13
9658,96910,19
1523,96911,1
1524,96911,7
6251,96915,19
3040,96917,4
3041,96917,7
413,96951,1
412,96951,16
3521,96959,5
2981,96961,1
3527,96968,15
3526,96968,19
3488,96969,11
19718,96976,15
8735,96982,1
3715,96983,1
3716,96983,5
5948,96984,1
2702,96985,1
3438,96986,1
3439,96986,11
4883,96997,7
4884,96997,15
15768,97024,16
15108,97034,4
15109,97034,7
6882,97234,10
15122,97235,1
6872,97279,1
19653,97462,1
15124,97466,1
12875,97506,1
10583,97531,7
10582,97531,16
13864,97545,4
13862,97545,18
13863,97545,19
8646,97557,15
8644,97557,18
8645,97557,19
1887,97612,6
1886,97612,13
18630,97626,4
18628,97626,11
18629,97626,19
1255,97629,6
1253,97629,11
1254,97629,12
1256,97629,15
725,97631,11
726,97631,18
727,97631,19
18123,97638,1
18122,97638,16
4522,97647,1
4523,97647,11
11829,97650,5
6154,97652,1
10701,97662,1
10702,97662,5
10700,97662,16
1054,97672,1
10995,97681,1
4245,97692,6
4246,97692,11
4247,97692,12
4248,97692,15
4249,97692,19
8573,97693,1
2449,97694,11
2450,97694,16
2451,97694,19
2729,97695,16
2730,97695,19
3717,97696,1
4602,97697,1
10902,97704,1
10903,97704,4
10613,97705,4
10614,97705,7
10612,97705,18
14661,97707,4
14662,97707,7
8663,97711,1
8665,97711,5
8664,97711,11
7417,97712,1
5513,97718,16
5514,97718,19
14718,97737,2
14719,97737,13
8980,97738,1
8981,97738,5
18133,97745,1
18134,97745,7
8503,97746,4
8504,97746,7
8502,97746,19
4706,97747,1
4707,97747,7
18911,97757,1
2728,97780,10
16852,97781,10
16853,97781,12
9558,97802,1
1177,97816,2
1178,97816,6
3384,97819,1
13418,97823,1
13420,97823,7
13417,97823,16
13419,97823,19
12007,97826,15
16421,97842,1
9899,97854,6
9900,97854,15
12872,97855,1
12873,97855,7
12871,97855,16
10606,97856,6
10607,97856,15
1737,97857,6
1735,97857,18
1736,97857,19
1358,97858,1
1359,97858,2
1360,97858,6
17281,97859,12
17282,97859,15
5501,97864,1
5503,97864,5
5502,97864,11
16615,97869,1
16616,97869,5
12874,97926,1
17375,97960,1
17377,97960,14
17376,97960,19
16277,97971,2
16278,97971,7
11509,97975,1
11510,97975,15
19255,98085,18
4634,98103,1
14337,98124,1
17921,98129,1
9612,98141,1
2471,98146,7
2469,98146,16
2470,98146,19
12693,98148,10
3386,98149,1
3387,98149,19
15130,98161,1
7178,98169,1
19191,98173,1
4219,98275,1
4220,98275,11
6057,98276,1
6058,98276,11
8660,98279,1
8661,98279,5
8662,98279,14
4749,98280,10
4748,98280,16
16036,98284,10
13567,98343,15
3324,98403,6
3325,98403,15
11652,98404,7
11651,98404,16
6582,98413,11
15609,98415,1
15319,98417,5
2762,98420,7
2761,98420,22
4158,98430,13
4156,98430,16
4157,98430,19
13238,98431,1
13239,98431,6
13240,98431,15
2723,98432,1
2724,98432,5
2802,98438,2
2804,98438,6
2801,98438,18
2803,98438,19
7870,98446,1
5980,98447,1
5981,98447,13
10578,98456,7
10576,98456,16
10577,98456,19
16438,98466,1
16437,98466,16
16439,98466,19
3986,98467,7
3985,98467,19
17988,98477,2
17989,98477,12
17990,98477,15
10657,98481,7
10655,98481,16
10656,98481,19
9976,98483,1
9977,98483,5
7205,98484,19
4902,98485,6
4903,98485,7
4901,98485,19
19668,98486,11
19522,98487,1
19525,98487,7
19524,98487,14
19523,98487,19
17805,98497,1
17804,98497,16
1936,98504,1
1935,98504,16
4400,98506,1
8554,98709,6
8555,98709,7
16484,98727,1
15930,98728,1
15931,98728,11
19821,98733,10
13152,98734,1
13153,98734,2
13154,98734,7
5731,98738,5
5730,98738,11
5104,98739,1
14006,98740,1
6062,98743,1
6064,98743,6
6063,98743,19
11466,98744,1
9544,98747,1
9545,98747,11
7191,98750,1
7193,98750,5
7192,98750,11
18879,98756,1
18880,98756,2
10935,98757,7
10934,98757,11
15513,98798,1
15514,98798,6
18909,98893,1
18910,98893,11
5630,98904,1
5631,98904,5
5633,98904,7
5632,98904,13
9389,98917,1
9388,98917,16
3543,98929,6
3544,98929,11
3545,98929,12
3546,98929,15
3547,98929,19
16123,98938,1
10988,98945,1
10989,98945,5
2862,98967,11
2861,98967,16
2863,98967,19
17392,98968,1
17393,98968,14
15846,98969,5
15845,98969,11
2634,98970,12
19118,98971,29
16777,98980,1
16776,98980,3
16778,98980,19
6761,98993,6
6760,98993,19
9767,98996,4
9768,98996,7
12622,98997,5
12621,98997,11
19347,98998,4
19348,98998,7
18269,99092,1
4692,99093,1
4693,99093,5
1551,99094,11
1553,99094,15
1552,99094,19
3665,99096,6
3663,99096,18
3664,99096,19
18304,99111,1
4679,99148,11
11241,99327,10
16672,99339,1
10152,99352,1
4285,99353,5
4286,99353,13
4573,99354,1
7520,99384,1
16374,99386,1
7129,99488,7
13088,99493,15
13087,99493,18
19781,99577,2
19782,99577,15
19282,99580,10
18672,99583,10
9333,99616,1
15308,99669,1
9729,99671,1
2056,99675,1
3274,99695,7
3273,99695,13
3272,99695,19
3401,99701,6
3402,99701,7
3399,99701,16
3400,99701,19
7124,99702,19
19662,99707,1
19663,99707,12
3629,99714,2
3632,99714,6
3630,99714,18
3631,99714,19
1086,99715,4
1087,99715,7
1085,99715,18
8210,99723,1
2425,99724,1
3190,99738,1
1391,99740,1
1394,99740,7
1392,99740,18
1393,99740,19
966,99742,10
17636,99746,4
9834,99748,6
9832,99748,11
9833,99748,12
9835,99748,15
1224,99752,19
11048,99759,1
11049,99759,2
11050,99759,15
9702,99765,1
9704,99765,5
9703,99765,18
7039,99766,1
7040,99766,19
5489,99769,1
5490,99769,12
11162,99771,15
2144,99774,1
2145,99774,19
2146,99774,22
12732,99775,10
12733,99775,15
12598,99778,1
12597,99778,16
12599,99778,19
2800,99779,11
16908,99780,5
5269,99792,4
5270,99792,7
5268,99792,16
19893,99793,4
19894,99793,7
780,99794,1
781,99794,7
14170,99795,5
14169,99795,11
4084,99797,7
4083,99797,16
10998,99799,1
11000,99799,5
10999,99799,13
11001,99799,22
10476,99800,7
10475,99800,19
8209,99809,10
2101,99828,7
18907,99876,1
18908,99876,5
16243,100015,6
16242,100015,12
16244,100015,15
10384,100016,5
10383,100016,11
17586,100022,1
17587,100022,2
17588,100022,15
19413,100023,1
15522,100026,7
12177,100041,1
12178,100041,12
19798,100069,2
19800,100069,6
19799,100069,19
1066,100072,2
1068,100072,6
1067,100072,19
17467,100075,1
17468,100075,5
4291,100076,1
4292,100076,5
10089,100077,11
10092,100077,15
10090,100077,18
10091,100077,19
3763,100078,4
3764,100078,6
3761,100078,18
3762,100078,19
10333,100084,1
10334,100084,2
12755,100086,18
12756,100086,19
17835,100087,15
17833,100087,18
17834,100087,19
6084,100097,1
6085,100097,19
4225,100100,2
4226,100100,6
4227,100100,15
4228,100100,18
4229,100100,19
13591,100108,4
13590,100108,11
16590,100145,15
9675,100150,4
9676,100150,7
16127,100151,4
16129,100151,7
16128,100151,13
709,100203,1
710,100203,7
708,100203,16
10416,100205,7
10415,100205,19
2718,100206,1
2720,100206,7
2717,100206,16
2719,100206,19
6660,100208,1
6661,100208,7
6659,100208,16
14869,100274,11
16806,100493,1
10331,100567,1
10330,100567,16
10332,100567,19
10837,100576,1
10838,100576,5
14803,100598,5
7847,100610,1
7849,100610,7
7846,100610,16
7848,100610,19
17552,100620,11
11570,100631,10
10025,100635,15
4511,100639,1
9881,100641,3
9882,100641,4
16648,100642,11
3511,100643,2
3512,100643,19
8169,100644,2
8170,100644,19
2841,100647,1
11819,100650,4
11820,100650,5
1478,100654,1
2676,100671,1
17463,100675,1
5639,100676,1
5640,100676,7
17523,100678,6
17522,100678,19
3027,100691,6
3025,100691,18
3026,100691,19
17634,100730,10
17378,100759,1
17379,100759,15
204,100801,11
18155,100802,11
18156,100802,16
18157,100802,19
10167,100808,2
10168,100808,4
10169,100808,5
16071,100815,10
5838,100819,5
5837,100819,11
15568,100823,4
15569,100823,7
17476,100825,1
17478,100825,5
17477,100825,11
8652,100827,6
8653,100827,7
8651,100827,19
4882,100828,1
11764,100830,4
11765,100830,7
17710,100918,18
17711,100918,19
1525,100919,1
1526,100919,11
18974,100926,6
18973,100926,12
18975,100926,15
1722,100930,12
1723,100930,15
1721,100930,19
1432,100931,2
1433,100931,6
1434,100931,11
1435,100931,12
1436,100931,15
1437,100931,17
17041,100935,6
17040,100935,12
17042,100935,15
18866,100938,6
18867,100938,15
1726,100950,2
1727,100950,11
1728,100950,12
1729,100950,15
2857,100951,18
2858,100951,19
12378,100952,16
12379,100952,19
4452,100953,4
4453,100953,7
18871,100960,1
13306,100961,1
13307,100961,5
19762,100973,1
19271,100977,6
19270,100977,12
19272,100977,15
1318,100984,1
1317,100984,16
1319,100984,19
1313,100985,2
1314,100985,18
2560,100987,19
5883,100990,7
5882,100990,19
19617,100991,7
16163,100996,1
16164,100996,5
18205,101054,11
7294,101057,1
15346,101062,1
15348,101062,7
15347,101062,19
19512,101064,11
8618,101065,7
